ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente,Montant_total,Montant_normalise,Segment,Resultat_test
43,Pull,10.830860033726813,54.26479222881814,2024-04-23,587.7343693895957,0.29326312693463513,Premium,
74,Cravate,10.830860033726813,54.26479222881814,2023-07-02,587.7343693895957,0.29326312693463513,Premium,
71,Pull,1.9,36.7,2023-10-16,69.73,0.028203535394367485,Basique,
53,Chaussures,18.7,13.01,2024-11-13,243.28699999999998,0.11701156530184303,Standard,
40,Montre,10.830860033726813,46.59,2024-12-02,504.60976897133224,0.25072878951239286,Premium,
85,Montre,10.830860033726813,54.26479222881814,2023-11-22,587.7343693895957,0.29326312693463513,Premium,
47,Chemise,10.830860033726813,54.26479222881814,2024-08-08,587.7343693895957,0.29326312693463513,Premium,
14,Cravate,4.9,30.67,2024-02-26,150.28300000000002,0.06942200098859232,Basique,
55,Montre,7.9,54.26479222881814,2024-01-05,428.69185860766333,0.21188207025537784,Standard,
100,Montre,10.830860033726813,54.26479222881814,2024-10-17,587.7343693895957,0.29326312693463513,Premium,
96,Chemise,10.830860033726813,28.95,2024-08-30,313.55339797639124,0.15296644106587406,Standard,
30,Robe,16.5,31.15,05/08/2023,513.975,0.25552091957504863,Premium,
92,Chaussures,10.830860033726813,51.26,2023-06-10,555.1898853288365,0.27661031826779214,Premium,
59,Chaussures,19.2,54.26479222881814,2023-10-01,1041.884010793308,0.5256486540885394,Premium,
100,Pantalon,10.830860033726813,54.26479222881814,07/03/2025,587.7343693895957,0.29326312693463513,Premium,
34,Lunettes de soleil,3.0,93.31,16/01/2024,279.93,0.13576155890567132,Standard,
6,Pull,10.830860033726813,74.14,2025-04-16,802.9999629005059,0.40341318291951267,Premium,
63,Cravate,10.830860033726813,61.61,2023-12-13,667.2892866779089,0.3339708798563108,Premium,
41,Pantalon,10.4,54.26479222881814,02/05/2024,564.3538391797086,0.2812994560591747,Premium,
96,Robe,10.830860033726813,26.36,12/12/2023,285.50147048903875,0.1386124454606312,Standard,
70,Cravate,10.830860033726813,54.26479222881814,2025-03-02,587.7343693895957,0.29326312693463513,Premium,
40,Montre,10.830860033726813,54.26479222881814,2024-08-02,587.7343693895957,0.29326312693463513,Premium,
22,Chemise,10.830860033726813,54.26479222881814,2023-09-16,587.7343693895957,0.29326312693463513,Premium,
79,Pull,10.830860033726813,54.72,21/10/2024,592.6646610455311,0.2957859262964177,Premium,
55,Cravate,10.830860033726813,54.26479222881814,2023-08-05,587.7343693895957,0.29326312693463513,Premium,
20,Chemise,10.830860033726813,41.44,2025-02-07,448.8308397976391,0.22218706079926517,Standard,
78,Chaussures,10.830860033726813,61.54,2024-04-07,666.531126475548,0.3335829340291421,Premium,
76,Robe,10.830860033726813,54.26479222881814,2024-08-22,587.7343693895957,0.29326312693463513,Premium,
6,Chaussures,10.830860033726813,54.26479222881814,2024-07-24,587.7343693895957,0.29326312693463513,Premium,
93,Robe,13.6,54.26479222881814,2025-02-15,738.0011743119267,0.37015370988803464,Premium,
43,Robe,12.8,54.26479222881814,2024-04-11,694.5893405288722,0.3479401464308197,Premium,
25,Cravate,14.8,68.92,2024-11-05,1020.0160000000001,0.5144589299255896,Premium,
35,Cravate,14.4,15.78,2025-05-18,227.232,0.10879632235477367,Standard,
42,Robe,11.6,54.26479222881814,2024-03-23,629.4715898542904,0.3146198012449972,Premium,
87,Chemise,10.830860033726813,54.26479222881814,26/11/2024,587.7343693895957,0.29326312693463513,Premium,
9,Chemise,10.830860033726813,57.87,13/09/2023,626.7818701517706,0.3132434885190103,Premium,
94,Montre,18.8,54.26479222881814,2023-08-23,1020.178093901781,0.5145418723599322,Premium,
21,Cravate,3.1,54.26479222881814,02/11/2023,168.22085590933622,0.07860068951208787,Basique,
53,Chemise,15.0,73.56,2025-02-07,1103.4,0.5571260004891794,Premium,
45,Cravate,10.830860033726813,54.26479222881814,2023-08-28,587.7343693895957,0.29326312693463513,Premium,
13,Chemise,7.1,39.4,21/07/2023,279.73999999999995,0.1356643370956468,Standard,
32,Cravate,11.4,94.18,24/04/2024,1073.652,0.5419041352017661,Premium,
90,Lunettes de soleil,10.830860033726813,78.07,2024-09-20,845.5652428330523,0.42519357007341396,Premium,
23,Cravate,10.830860033726813,70.59,2025-02-27,764.5504097807758,0.38373878739881306,Premium,
40,Pantalon,1.0,27.09,2025-05-01,27.09,0.006384914449924117,Basique,
29,Chaussures,2.9,41.44,28/07/2023,120.17599999999999,0.05401643764960646,Basique,
95,Pantalon,10.830860033726813,73.74,27/07/2024,798.6676188870151,0.40119634962140566,Premium,
22,Chemise,13.1,54.26479222881814,2024-01-30,710.8687781975176,0.3562702327272753,Premium,
99,Pantalon,10.830860033726813,54.26479222881814,2023-12-22,587.7343693895957,0.29326312693463513,Premium,
50,Chaussures,10.830860033726813,61.73,2024-09-16,668.5889898819561,0.33463592984574286,Premium,
35,Lunettes de soleil,12.9,54.26479222881814,2024-04-11,700.015819751754,0.35071684186297153,Premium,
75,Chemise,10.830860033726813,54.26479222881814,15/09/2023,587.7343693895957,0.29326312693463513,Premium,
76,Robe,10.830860033726813,54.26479222881814,04/08/2024,587.7343693895957,0.29326312693463513,Premium,
3,Chemise,10.830860033726813,54.26479222881814,16/08/2024,587.7343693895957,0.29326312693463513,Premium,
82,Lunettes de soleil,10.830860033726813,96.84,2025-01-21,1048.8604856661045,0.529218472587085,Premium,
21,Lunettes de soleil,10.830860033726813,54.26479222881814,11/07/2024,587.7343693895957,0.29326312693463513,Premium,
71,Chemise,1.3,54.26479222881814,13/02/2024,70.54422989746358,0.028620171733354138,Basique,
6,Pull,10.2,54.26479222881814,14/03/2024,553.500880733945,0.27574606519487094,Premium,
96,Pantalon,10.830860033726813,98.58,2024-10-11,1067.7061821247892,0.5388616974338504,Premium,
20,Montre,16.0,14.25,2024-08-08,228.0,0.1091893031447674,Standard,
98,Montre,18.4,54.26479222881814,2024-09-13,998.4721770102536,0.5034350906313246,Premium,
54,Chemise,1.6,48.5,2024-10-31,77.60000000000001,0.03223056510432924,Basique,
30,Robe,10.830860033726813,54.26479222881814,2024-03-29,587.7343693895957,0.29326312693463513,Premium,
52,Pull,4.1,44.0,2025-04-03,180.39999999999998,0.08483268126494786,Basique,
42,Pull,10.830860033726813,88.5,22/11/2023,958.5311129848229,0.48299749832155403,Premium,
55,Chaussures,4.5,21.24,21/12/2024,95.58,0.041430818495067794,Basique,
31,Cravate,10.830860033726813,49.56,06/05/2025,536.7774232715009,0.2671887767508374,Premium,
42,Pull,10.830860033726813,39.36,2024-03-06,426.3026509274873,0.21065952764910878,Standard,
69,Cravate,10.830860033726813,84.74,14/02/2025,917.80707925801,0.4621592653193482,Premium,
43,Pull,5.1,73.14,2025-01-27,373.01399999999995,0.1833920587178797,Standard,
100,Montre,5.5,54.26479222881814,06/06/2024,298.45635725849974,0.14524137988373284,Standard,
87,Pull,11.5,54.26479222881814,2024-11-03,624.0451106314085,0.3118431058128453,Premium,
42,Montre,8.0,50.38,10/01/2024,403.04,0.19875617486417094,Standard,
7,Chemise,7.9,54.26479222881814,30/04/2024,428.69185860766333,0.21188207025537784,Standard,
35,Montre,10.830860033726813,54.26479222881814,2025-01-12,587.7343693895957,0.29326312693463513,Premium,
39,Montre,10.830860033726813,54.26479222881814,2024-01-26,587.7343693895957,0.29326312693463513,Premium,
27,Chemise,10.830860033726813,55.95,2024-09-02,605.9866188870152,0.30260268868809675,Premium,
61,Chaussures,16.4,41.74,19/02/2025,684.536,0.34279591504655904,Premium,
70,Montre,10.830860033726813,54.26479222881814,2024-04-02,587.7343693895957,0.29326312693463513,Premium,
41,Pantalon,7.0,54.26479222881814,31/12/2024,379.853545601727,0.18689181136601096,Standard,
42,Cravate,18.6,53.44,2024-06-26,993.984,0.5011385185647605,Premium,
66,Pantalon,10.830860033726813,54.26479222881814,17/02/2025,587.7343693895957,0.29326312693463513,Premium,
51,Pantalon,19.8,54.26479222881814,2025-01-25,1074.4428861305992,0.5423088266814509,Premium,
76,Robe,10.830860033726813,54.26479222881814,2023-07-11,587.7343693895957,0.29326312693463513,Premium,
79,Chemise,14.1,54.26479222881814,18/06/2024,765.1335704263357,0.384037187048794,Premium,
30,Chemise,11.1,54.26479222881814,2024-03-30,602.3391937398814,0.30073632408423784,Premium,
13,Pantalon,10.830860033726813,54.26479222881814,13/03/2025,587.7343693895957,0.29326312693463513,Premium,
48,Montre,10.830860033726813,54.26479222881814,13/06/2023,587.7343693895957,0.29326312693463513,Premium,
68,Robe,10.830860033726813,93.29,10/05/2024,1010.4109325463744,0.5095440770663854,Premium,
80,Chaussures,10.830860033726813,52.12,17/06/2024,564.5044249578415,0.2813765098587222,Premium,
41,Chaussures,10.830860033726813,93.22,2024-03-25,1009.6527723440134,0.5091561312392167,Premium,
60,Chemise,10.830860033726813,54.26479222881814,2024-11-01,587.7343693895957,0.29326312693463513,Premium,
96,Pantalon,3.3,80.85,2023-11-25,266.80499999999995,0.12904557860792695,Standard,
32,Chaussures,10.830860033726813,54.26479222881814,25/08/2024,587.7343693895957,0.29326312693463513,Premium,
13,Pantalon,10.830860033726813,15.49,24/05/2024,167.77002192242833,0.07837000058457344,Basique,
28,Montre,4.9,54.26479222881814,2024-08-19,265.8974819212089,0.12858120729082162,Standard,
1,Pull,10.830860033726813,54.26479222881814,08/12/2023,587.7343693895957,0.29326312693463513,Premium,
86,Cravate,10.830860033726813,54.26479222881814,2024-12-23,587.7343693895957,0.29326312693463513,Premium,
75,Montre,10.830860033726813,41.2,2024-11-07,446.23143338954475,0.22085696082040102,Standard,
49,Robe,5.7,69.4,12/06/2023,395.58000000000004,0.1949389395863673,Standard,
49,Lunettes de soleil,1.1,36.55,15/03/2025,40.205,0.013095777810298758,Basique,
90,Montre,10.830860033726813,67.11,17/03/2025,726.8590168634064,0.36445233770528207,Premium,
69,Robe,10.830860033726813,54.26479222881814,2023-11-09,587.7343693895957,0.29326312693463513,Premium,
5,Cravate,13.7,22.18,2023-11-12,303.866,0.14800946019380912,Standard,
34,Chaussures,10.2,48.0,17/12/2023,489.59999999999997,0.24304838473638052,Standard,
41,Cravate,10.830860033726813,61.76,06/06/2023,668.913915682968,0.33480219234310094,Premium,
69,Robe,10.830860033726813,54.26479222881814,01/11/2024,587.7343693895957,0.29326312693463513,Premium,
15,Cravate,10.830860033726813,54.26479222881814,2023-05-28,587.7343693895957,0.29326312693463513,Premium,
29,Cravate,10.830860033726813,54.26479222881814,2023-12-04,587.7343693895957,0.29326312693463513,Premium,
33,Pantalon,5.4,64.45,14/01/2024,348.03000000000003,0.17060790239339632,Standard,
25,Lunettes de soleil,19.4,54.26479222881814,2024-11-25,1052.7369692390719,0.5312020449528433,Premium,
22,Cravate,18.0,54.26479222881814,16/04/2025,976.7662601187264,0.4923283089027171,Premium,
89,Montre,10.830860033726813,18.97,2024-02-16,205.46141483979764,0.09765645027810436,Standard,
35,Pull,20.0,85.62,2023-12-03,1712.4,0.8687474863045173,Premium,
80,Montre,10.830860033726813,18.89,2024-05-18,204.5949460370995,0.09721308361848296,Standard,
97,Robe,10.830860033726813,54.26479222881814,2024-10-28,587.7343693895957,0.29326312693463513,Premium,
96,Lunettes de soleil,10.830860033726813,28.42,17/09/2024,307.81304215851605,0.1500291369458823,Standard,
11,Montre,17.0,26.7,17/08/2024,453.9,0.2247809183265159,Standard,
89,Cravate,4.3,19.71,2023-08-09,84.753,0.03589071040488279,Basique,
25,Robe,10.830860033726813,54.26479222881814,2024-06-22,587.7343693895957,0.29326312693463513,Premium,
7,Montre,10.830860033726813,50.38,2025-03-06,545.6587284991568,0.2717332850119567,Premium,
20,Chemise,10.830860033726813,80.15,31/07/2024,868.0934317032041,0.43672110322357044,Premium,
54,Chaussures,10.830860033726813,27.69,2024-10-05,299.9065143338955,0.145983416176837,Standard,
44,Montre,10.830860033726813,12.7,27/12/2023,137.55192242833053,0.0629075883302771,Basique,
32,Chaussures,7.3,54.26479222881814,2024-01-08,396.1329832703724,0.19522189766246656,Standard,
79,Montre,2.7,68.89,2023-08-13,186.00300000000001,0.08769970127319639,Basique,
12,Pantalon,10.830860033726813,54.26479222881814,2023-07-10,587.7343693895957,0.29326312693463513,Premium,
84,Lunettes de soleil,10.4,54.26479222881814,30/09/2024,564.3538391797086,0.2812994560591747,Premium,
22,Pantalon,10.0,54.26479222881814,2023-12-23,542.6479222881813,0.2701926743305672,Premium,
53,Chemise,19.7,54.26479222881814,24/11/2024,1069.0164069077173,0.5395321312492989,Premium,
17,Chaussures,7.9,68.32,2025-04-14,539.728,0.2686985683832627,Premium,
86,Chemise,10.830860033726813,54.26479222881814,26/06/2024,587.7343693895957,0.29326312693463513,Premium,
81,Pull,7.0,54.26479222881814,05/07/2023,379.853545601727,0.18689181136601096,Standard,
18,Robe,10.830860033726813,54.26479222881814,2025-02-03,587.7343693895957,0.29326312693463513,Premium,
49,Chemise,3.5,61.75,30/03/2024,216.125,0.10311294001823679,Standard,
37,Lunettes de soleil,10.830860033726813,54.26479222881814,2024-10-31,587.7343693895957,0.29326312693463513,Premium,
28,Montre,8.2,54.26479222881814,10/06/2023,444.9712962763087,0.22021215655183343,Standard,
15,Chemise,10.3,54.26479222881814,2024-01-06,558.9273599568269,0.27852276062702286,Premium,
7,Lunettes de soleil,11.9,45.37,2025-04-25,539.903,0.2687881147872327,Premium,
42,Cravate,10.830860033726813,54.26479222881814,18/03/2024,587.7343693895957,0.29326312693463513,Premium,
6,Chaussures,10.830860033726813,54.26479222881814,2024-12-14,587.7343693895957,0.29326312693463513,Premium,
96,Chaussures,10.830860033726813,91.24,2024-08-08,988.2076694772344,0.49818280641358703,Premium,
98,Cravate,1.0,54.26479222881814,2023-10-16,54.26479222881814,0.020290085436898513,Basique,
67,Pantalon,3.3,46.56,2023-11-10,153.648,0.07114385041349973,Basique,
64,Cravate,10.830860033726813,76.6,25/05/2024,829.6438785834738,0.41704670770287067,Premium,
2,Pull,6.7,54.26479222881814,21/05/2025,363.5741079330815,0.1785617250695553,Standard,
29,Cravate,9.3,75.07,10/01/2024,698.151,0.34976262527541924,Premium,
34,Pull,10.830860033726813,23.51,2025-03-04,254.63351939291738,0.12281750821161884,Standard,
82,Robe,16.3,16.16,28/07/2024,263.408,0.1273073549834365,Standard,
98,Cravate,10.830860033726813,54.26479222881814,05/01/2024,587.7343693895957,0.29326312693463513,Premium,
74,Robe,10.830860033726813,54.26479222881814,21/05/2024,587.7343693895957,0.29326312693463513,Premium,
19,Chemise,2.8,34.03,2023-08-29,95.28399999999999,0.041279357148924375,Basique,
58,Robe,19.4,54.26479222881814,2025-02-07,1052.7369692390719,0.5312020449528433,Premium,
5,Pull,10.5,54.26479222881814,2025-01-03,569.7803184025904,0.28407615149132653,Premium,
60,Cravate,10.830860033726813,67.35,30/10/2024,729.4584232715008,0.36578243768414626,Premium,
40,Chaussures,19.1,54.26479222881814,2025-04-19,1036.4575315704265,0.5228719586563878,Premium,
23,Pull,7.6,54.26479222881814,2023-11-11,412.4124209390178,0.20355198395892218,Standard,
5,Chemise,9.8,54.26479222881814,15/01/2024,531.7949638424178,0.2646392834662635,Premium,
53,Chemise,2.0,60.54,23/01/2025,121.08,0.05447900878782825,Basique,
92,Pull,10.830860033726813,54.26479222881814,2024-08-18,587.7343693895957,0.29326312693463513,Premium,
23,Chaussures,10.830860033726813,54.26479222881814,21/05/2024,587.7343693895957,0.29326312693463513,Premium,
4,Pantalon,10.830860033726813,54.26479222881814,24/03/2025,587.7343693895957,0.29326312693463513,Premium,
93,Cravate,10.830860033726813,54.26,17/08/2024,587.6824654300168,0.2932365680035946,Premium,
22,Chaussures,18.9,77.45,22/05/2024,1463.8049999999998,0.7415429817622118,Premium,
50,Pull,10.830860033726813,95.74,23/08/2023,1036.946539629005,0.5231221810172907,Premium,
39,Montre,19.9,54.26479222881814,28/03/2025,1079.8693653534808,0.5450855221136026,Premium,
20,Pantalon,10.830860033726813,54.26479222881814,24/10/2023,587.7343693895957,0.29326312693463513,Premium,
78,Pull,10.830860033726813,61.73,2024-02-12,668.5889898819561,0.33463592984574286,Premium,
91,Montre,15.7,54.26479222881814,2025-04-25,851.9572379924447,0.428464313963224,Premium,
3,Lunettes de soleil,8.7,41.26,2023-10-09,358.96199999999993,0.17620173832596323,Standard,
6,Chaussures,10.830860033726813,54.26479222881814,2023-07-23,587.7343693895957,0.29326312693463513,Premium,
93,Chaussures,5.7,54.26479222881814,2024-02-04,309.3093157042634,0.1507947707480366,Standard,
26,Pantalon,12.3,54.26479222881814,2023-05-25,667.4569444144631,0.33405666927006034,Premium,
2,Cravate,10.830860033726813,83.2,2023-12-20,901.1275548060709,0.4536244571216363,Premium,
97,Montre,10.830860033726813,54.26479222881814,2025-01-02,587.7343693895957,0.29326312693463513,Premium,
100,Pantalon,10.830860033726813,89.57,11/08/2024,970.1201332209106,0.48892752739399026,Premium,
60,Pull,17.5,66.58,2024-06-05,1165.1499999999999,0.5887230887471383,Premium,
57,Pull,5.2,73.56,16/01/2025,382.512,0.18825212583163026,Standard,
98,Chemise,10.830860033726813,54.26479222881814,2024-09-10,587.7343693895957,0.29326312693463513,Premium,
55,Chemise,11.5,54.26479222881814,2024-09-25,624.0451106314085,0.3118431058128453,Premium,
17,Cravate,10.830860033726813,54.26479222881814,2024-03-30,587.7343693895957,0.29326312693463513,Premium,
14,Chemise,10.830860033726813,54.26479222881814,20/06/2023,587.7343693895957,0.29326312693463513,Premium,
60,Chemise,10.830860033726813,54.26479222881814,2024-07-09,587.7343693895957,0.29326312693463513,Premium,
99,Chaussures,10.830860033726813,96.76,2024-12-09,1047.9940168634064,0.5287751059274636,Premium,
96,Chaussures,2.7,54.26479222881814,04/06/2023,146.51493901780898,0.06749390778348038,Basique,
19,Lunettes de soleil,10.830860033726813,93.5,2024-10-28,1012.685413153457,0.5107079145478916,Premium,
47,Chemise,10.830860033726813,90.35,11/12/2024,978.5682040472175,0.4932503523252989,Premium,
55,Pantalon,10.830860033726813,87.23,2024-02-13,944.7759207419899,0.4759590526000643,Premium,
71,Lunettes de soleil,10.830860033726813,74.16,2024-03-14,803.2165801011804,0.403524024584418,Premium,
86,Pull,5.4,54.26479222881814,2024-08-21,293.02987803561797,0.14246468445158098,Standard,
16,Robe,10.830860033726813,33.36,11/07/2023,361.31749072512645,0.17740702817750373,Standard,
44,Pull,15.1,22.31,02/01/2024,336.881,0.16490302891990663,Standard,
77,Montre,10.830860033726813,54.26479222881814,08/02/2024,587.7343693895957,0.29326312693463513,Premium,
56,Pull,10.830860033726813,54.26479222881814,2024-04-22,587.7343693895957,0.29326312693463513,Premium,
5,Pull,2.2,12.46,2024-11-05,27.412000000000003,0.0065496798332287795,Basique,
83,Cravate,10.1,54.26479222881814,25/02/2024,548.0744015110631,0.272969369762719,Premium,
40,Cravate,11.1,54.26479222881814,2024-12-24,602.3391937398814,0.30073632408423784,Premium,
23,Pull,10.830860033726813,54.26479222881814,2025-05-04,587.7343693895957,0.29326312693463513,Premium,
58,Chaussures,10.830860033726813,54.26479222881814,05/06/2023,587.7343693895957,0.29326312693463513,Premium,
27,Chaussures,10.1,87.37,31/08/2023,882.437,0.44406061728685664,Premium,
27,Lunettes de soleil,10.0,42.23,2023-11-02,422.29999999999995,0.20861139623823233,Standard,
89,Chemise,10.830860033726813,63.22,2024-06-16,684.7269713322091,0.34289363388119154,Premium,
8,Pull,15.8,54.26479222881814,2023-08-25,857.3837172153267,0.43124100939537596,Premium,
58,Lunettes de soleil,19.1,54.26479222881814,20/06/2023,1036.4575315704265,0.5228719586563878,Premium,
58,Chemise,10.830860033726813,54.26479222881814,01/04/2025,587.7343693895957,0.29326312693463513,Premium,
33,Chaussures,9.3,62.8,2024-09-30,584.04,0.2913727412559216,Premium,
17,Montre,14.8,15.37,2024-09-17,227.476,0.10892117562659459,Standard,
83,Chaussures,10.2,54.26479222881814,28/06/2023,553.500880733945,0.27574606519487094,Premium,
84,Montre,9.1,97.18,13/08/2023,884.3380000000001,0.4450333470808385,Premium,
22,Chemise,15.8,54.26479222881814,2024-10-10,857.3837172153267,0.43124100939537596,Premium,
37,Robe,10.830860033726813,61.94,2023-06-06,670.8634704890387,0.33579976732724903,Premium,
48,Chaussures,10.830860033726813,95.98,2024-11-07,1039.5459460370996,0.524452280996155,Premium,
75,Chaussures,4.6,77.22,2024-04-09,355.212,0.174282886812322,Standard,
35,Chaussures,10.830860033726813,54.59,2024-03-12,591.2566492411468,0.29506545547453294,Premium,
55,Chemise,10.830860033726813,51.81,2024-07-20,561.1468583473862,0.2796584640526893,Premium,
11,Lunettes de soleil,10.830860033726813,89.84,17/11/2024,973.0444654300169,0.4904238898702125,Premium,
88,Chemise,10.830860033726813,62.5,2023-09-17,676.9287521079258,0.3389033339445989,Premium,
53,Montre,10.830860033726813,43.91,2024-11-11,475.5830640809443,0.23587600641507592,Standard,
1,Cravate,19.2,54.26479222881814,12/04/2024,1041.884010793308,0.5256486540885394,Premium,
78,Cravate,3.4,54.26479222881814,2024-10-17,184.50029357798167,0.0869307758085435,Basique,
70,Pantalon,4.0,84.0,16/09/2024,336.0,0.16445222673763518,Standard,
54,Montre,10.830860033726813,54.26479222881814,2023-09-05,587.7343693895957,0.29326312693463513,Premium,
96,Pull,1.4,54.26479222881814,22/06/2024,75.97070912034539,0.03139686716550601,Basique,
1,Lunettes de soleil,10.830860033726813,77.82,2024-11-30,842.8575278246205,0.4238080492620971,Premium,
6,Chaussures,4.5,54.26479222881814,2023-08-18,244.1915650296816,0.1174744255622141,Standard,
80,Chemise,6.3,62.63,2023-08-12,394.569,0.1944216172182896,Standard,
45,Cravate,5.7,10.59,2023-10-23,60.363,0.023410500160160143,Basique,
46,Pantalon,10.830860033726813,54.26479222881814,15/01/2025,587.7343693895957,0.29326312693463513,Premium,
8,Pantalon,12.7,54.26479222881814,25/02/2025,689.1628613059903,0.3451634509986678,Premium,
27,Cravate,15.3,27.35,18/11/2024,418.45500000000004,0.20664393381957888,Standard,
32,Lunettes de soleil,10.830860033726813,21.9,06/01/2024,237.19583473861718,0.11389475418673814,Standard,
73,Cravate,10.830860033726813,77.74,2023-09-23,841.9910590219224,0.4233646826024757,Premium,
75,Chemise,10.830860033726813,54.26479222881814,10/06/2024,587.7343693895957,0.29326312693463513,Premium,
79,Chaussures,19.1,54.26479222881814,30/10/2023,1036.4575315704265,0.5228719586563878,Premium,
26,Pantalon,10.830860033726813,54.26479222881814,2024-11-06,587.7343693895957,0.29326312693463513,Premium,
9,Chemise,10.830860033726813,67.68,02/02/2024,733.0326070826308,0.3676113251550846,Premium,
30,Pantalon,10.2,75.03,24/10/2024,765.3059999999999,0.3841254181817066,Premium,
36,Montre,10.830860033726813,32.67,2023-07-30,353.844197301855,0.1735829907382692,Standard,
90,Chemise,10.830860033726813,20.84,2023-08-15,225.71512310286678,0.1080201459467546,Standard,
1,Chaussures,10.830860033726813,38.39,22/10/2024,415.79671669477233,0.2052837069011993,Standard,
8,Cravate,4.2,15.65,14/09/2023,65.73,0.026156760446483494,Basique,
46,Chemise,10.830860033726813,28.89,2023-07-30,312.90354637436764,0.152633916071158,Standard,
75,Pantalon,6.7,54.26479222881814,19/07/2023,363.5741079330815,0.1785617250695553,Standard,
76,Montre,10.830860033726813,51.95,04/12/2024,562.6631787521079,0.2804343557070267,Premium,
33,Pull,14.3,63.16,03/10/2024,903.188,0.4546787740227418,Premium,
26,Cravate,17.7,54.26479222881814,13/12/2023,960.486822450081,0.4839982226062615,Premium,
65,Pull,15.0,84.66,30/03/2025,1269.8999999999999,0.6423230076948504,Premium,
90,Lunettes de soleil,10.830860033726813,22.15,2023-06-21,239.90354974704888,0.11528027499805502,Standard,
95,Robe,8.6,69.26,25/02/2024,595.636,0.29730634182983734,Premium,
51,Chaussures,11.6,54.26479222881814,2024-01-19,629.4715898542904,0.3146198012449972,Premium,
97,Pantalon,10.830860033726813,54.26479222881814,2024-12-15,587.7343693895957,0.29326312693463513,Premium,
97,Robe,10.830860033726813,54.26479222881814,2023-08-03,587.7343693895957,0.29326312693463513,Premium,
83,Chemise,2.7,81.36,12/04/2025,219.67200000000003,0.10492791770327294,Standard,
90,Lunettes de soleil,10.830860033726813,54.26479222881814,06/09/2023,587.7343693895957,0.29326312693463513,Premium,
29,Cravate,8.0,58.49,2024-04-25,467.92,0.2319548645188493,Standard,
21,Robe,16.9,17.82,03/04/2025,301.15799999999996,0.14662379355409166,Standard,
1,Chemise,9.0,93.86,02/08/2023,844.74,0.42477129848426093,Premium,
63,Chemise,10.830860033726813,54.26479222881814,2024-03-06,587.7343693895957,0.29326312693463513,Premium,
61,Lunettes de soleil,10.830860033726813,54.26479222881814,2024-02-12,587.7343693895957,0.29326312693463513,Premium,
2,Pull,5.3,54.26479222881814,2023-08-18,287.60339881273615,0.1396879890194291,Standard,
57,Lunettes de soleil,13.5,70.6,2024-03-27,953.0999999999999,0.48021843182243823,Premium,
53,Pantalon,10.830860033726813,35.48,01/03/2025,384.2789139966273,0.18915624465747086,Standard,
39,Chaussures,18.8,54.26479222881814,07/11/2024,1020.178093901781,0.5145418723599322,Premium,
47,Montre,19.1,47.98,13/04/2024,916.418,0.4614484821628681,Premium,
78,Robe,4.4,54.26479222881814,2024-10-06,238.76508580679982,0.11469773013006225,Standard,
61,Pull,17.3,54.26479222881814,2025-01-29,938.7809055585539,0.47289144087765406,Premium,
12,Montre,12.8,25.52,2023-08-17,326.656,0.1596709604593782,Standard,
22,Robe,10.830860033726813,54.26479222881814,2024-11-12,587.7343693895957,0.29326312693463513,Premium,
99,Montre,10.830860033726813,54.26479222881814,2023-07-06,587.7343693895957,0.29326312693463513,Premium,
65,Lunettes de soleil,10.830860033726813,61.32,2023-09-22,664.1483372681282,0.33236367571518327,Premium,
46,Robe,10.830860033726813,54.26479222881814,2024-04-09,587.7343693895957,0.29326312693463513,Premium,
44,Cravate,10.830860033726813,54.26479222881814,26/04/2024,587.7343693895957,0.29326312693463513,Premium,
95,Robe,10.830860033726813,75.35,07/09/2024,816.1053035413153,0.4101191036462863,Premium,
100,Chemise,16.9,62.34,16/01/2025,1053.546,0.5316160209262272,Premium,
82,Lunettes de soleil,10.830860033726813,54.26479222881814,21/03/2025,587.7343693895957,0.29326312693463513,Premium,
12,Pull,16.5,94.45,05/05/2025,1558.425,0.7899594431544078,Premium,
61,Chaussures,12.0,54.26479222881814,17/08/2023,651.1775067458177,0.32572658297360474,Premium,
6,Montre,10.830860033726813,11.84,05/04/2024,128.23738279932547,0.05814139673934705,Basique,
53,Lunettes de soleil,1.6,30.51,26/06/2023,48.816,0.017501972579356026,Basique,
35,Lunettes de soleil,12.3,54.26479222881814,11/12/2023,667.4569444144631,0.33405666927006034,Premium,
83,Lunettes de soleil,10.830860033726813,70.86,07/01/2025,767.474741989882,0.38523514987503527,Premium,
42,Chemise,10.830860033726813,61.39,2023-11-11,664.9064974704891,0.332751621542352,Premium,
52,Montre,10.830860033726813,28.53,2024-06-28,309.00443676222596,0.1506387661028617,Standard,
79,Pantalon,13.8,54.15,03/08/2023,747.27,0.3748965099416977,Premium,
90,Pull,19.3,79.54,16/10/2024,1535.122,0.7780354440017726,Premium,
90,Cravate,19.5,70.71,28/10/2024,1378.8449999999998,0.6980694818691559,Premium,
39,Chemise,10.830860033726813,54.26479222881814,15/03/2024,587.7343693895957,0.29326312693463513,Premium,
4,Lunettes de soleil,12.4,54.26479222881814,2023-09-14,672.8834236373449,0.3368333647022122,Premium,
1,Pull,5.9,54.26479222881814,2025-02-21,320.16227415002703,0.15634816161234036,Standard,
87,Pantalon,9.9,47.29,31/05/2023,468.171,0.232083299646829,Standard,
82,Lunettes de soleil,10.830860033726813,69.7,16/05/2025,754.9109443507589,0.37880633331052493,Premium,
